Province,Varese,Como,Lecco,Sondrio,Milano,Bergamo,Brescia,Pavia,Lodi,Cremona,Mantova,Bolzano,Trento,Treviso,L'Aquila,Teramo,Pescara,Isernia,Lecce,Potenza,Matera,Cosenza,Benevento,Caserta,Vicenza,Belluno,Prato,Napoli,Avellino,Verona,Padova,Campobasso,Arezzo,Pistoia,Firenze,Monza,Venezia,Rovigo,Catania,Trieste,Caltanissetta,Bari,Siena,Udine,Taranto,Enna,Perugia,Terni,Fermo,Barletta,Forlì,Pordenone,Rimini,Parma,Macerata,Modena,Ferrara,Bologna,Pesaro,Ancona,Piacenza,Ascoli Piceno,Reggio nell'Emilia,Rieti,Roma,Ravenna,Frosinone,Novara,Alessandria,Asti,Biella,Cusio,Torino,Cuneo,Vercelli,Genova
Ancona,130382.443257115,50051.61259831321,57341.33829871458,7056.0609731721925,442726.4387033522,214866.54041958257,179418.5833274062,37794.29788215611,24537.430824444556,33184.14218185845,42014.990936853064,35943.80509905002,24548.026037125397,318197.7297572368,134424.2547957469,73319.21275122638,17349.45721209464,7394.704543699787,2224.100342779746,7342.587767013715,1441.4139174901388,2374.6537276912118,6310.5785055972965,72632.52510352628,395001.66122143023,47583.04039808673,6989.8142825510595,93975.3081519608,9681.729367178628,111012.73382850159,196872.84876977344,5216.125794330904,177724.86534468774,20066.666354803157,232223.7301627729,215226.84552071837,96467.26424950511,20257.5149876304,53703.04659578548,31157.688430114005,1531.6351073522028,22322.86574690064,55882.62096599273,36576.17467816092,1404.0484468772595,257.9185599248195,118839.82245007696,5510.434827872538,133170.0769328424,6662.236353411331,120204.88732824168,122336.5425897703,102371.1632314063,37664.26352823824,390867.4236215794,163981.7485178732,46476.39673290659,378664.1609291732,183138.71854523828,0.0,25485.443620655515,128489.67750919722,148404.20076870918,23026.75628805916,230216.99350395988,98998.81280514647,94092.911200833,18063.02712092862,18462.20856629088,12724.900842091512,1605.2947514795292,5059.0031322569375,191468.5347345372,20929.259301004542,17483.326371923915,100808.37835749227
Piacenza,81915.51617822197,34001.945825893126,39193.52335167947,3504.6337107565987,449515.5289534834,177009.7551144508,136808.53609944484,50791.2940671558,42753.317160912426,60105.12501274384,20443.013252573084,9709.134802136188,7888.101487474305,57694.55013104667,6880.0031168705855,2898.654405485499,804.9030362583834,497.1584605753833,208.35354613292174,614.5649700790439,123.37519540322464,231.65720433890053,476.4382040985078,5575.26035529915,103774.77472330906,9451.445071184155,1235.5214578252615,7599.191259885298,763.9097131874032,43907.83960456394,40934.07330587295,354.28958342544695,14675.389849484724,4148.795405683912,34560.862114784904,196346.01404969383,15579.847138107822,4003.782515008036,5999.43030433284,3329.7999138625405,175.3035675448608,1839.8539058458712,6638.42620142905,5137.687269676784,125.62494753452782,29.233789230724735,6444.0354381672605,318.45346239007307,2830.900012470056,516.6685951909158,12134.515024972765,19987.65486570634,5661.675033705902,28937.196227687193,5967.0995875469,55584.41158571544,9446.714698755704,80513.97847205604,5774.987492622687,25485.443620655515,0.0,4237.468074459285,70803.9571347911,1317.0042464406072,17760.90146296416,9985.146752501088,6614.175960094966,12862.619181818152,13708.842686754391,7380.702724047515,850.7615260851059,3028.8811666212664,91515.85304441277,8466.518812763868,11539.080518145607,62869.01145188803
Ascoli Piceno,22109.752040352818,8421.33941327183,9548.647860092316,1156.6357813844002,74509.22542437668,35447.872469903195,28907.018124084632,6400.737329063021,4090.914244621335,5418.869129775578,6542.7721756834335,5646.1484894452815,3826.8887335214886,45933.70966631292,62847.75621755335,62864.07730089744,6855.745602213546,2188.387964229648,475.83468435453085,1737.3850149337675,327.37005664842764,530.938501238768,1650.300044823094,19455.028494596983,58937.897408578705,7135.512194871051,1140.9011772575132,24506.935209596955,2475.959489417143,17105.462724102443,28474.501581532284,1455.5265502459763,29478.50874795915,3305.013623165048,38022.5460244116,36061.7687278601,13543.0471312191,2886.6250902042657,11689.859368551863,4343.770273790405,334.6555450208684,5002.9057191649745,10130.951787140699,5334.445383053133,309.8576943958165,56.4270181745709,24257.77552466127,1744.6253033988762,37594.93159319609,1548.5136546951246,15978.291035819268,17836.76194272992,11358.509802267743,6092.866724897866,52471.71969097536,25449.97311292544,6679.818836214301,56457.32599071506,15906.26610779611,128489.67750919722,4237.468074459285,0.0,23581.45346276809,8294.384865146214,66054.05914853608,12688.411309495887,29102.64712142308,3096.034962010512,3204.5951765690083,2233.019635988257,278.6139886337221,836.2466917523204,33826.08547557092,3776.182291127389,3019.974774767063,17664.523204671394
Reggio nell'Emilia,208254.19135771302,83648.55135173573,98892.11370411691,11090.050559314182,845893.7681755791,415222.5616243451,414631.83810710325,77627.33184271098,54936.04964901405,107405.464451013,149280.94122747678,42417.72722737432,35091.91975928712,322499.36045125005,37342.12373650474,15892.08472045497,4313.84639122022,2574.6422183400387,1015.1469919498924,3060.368931659596,610.8520965332626,1125.67861933078,2419.0992512972903,28358.281858673385,597950.1469741168,47451.9999620702,9515.378297887555,38397.687919120006,3855.8821129680996,245759.68674796322,251948.84437446756,1823.8019749294976,94593.76905119138,32819.28197744405,251366.13181093434,402969.16211110563,92357.50011730092,28955.65059213818,28518.472055951777,17823.297073694448,831.3637405832023,9149.438448619838,41730.46479917115,26567.4334139277,617.1860129944574,138.84386468319425,38324.72604437353,1777.893074971967,15932.73589943168,2593.8809163428346,89556.64119278548,105038.6103967723,37243.036395284435,275823.7793282275,34290.87515362295,1088694.216403543,80273.23073922917,842224.3213327999,35981.753612370216,148404.20076870918,70803.9571347911,23581.45346276809,0.0,7238.836594908848,94357.68247097748,72113.69186705648,34587.12731581495,30050.11440243321,32350.382477931813,19956.702529785824,2347.8402071473924,8463.75433525748,269855.7425903783,27897.256054832345,28273.00916587429,186291.08557809246
Rieti,6809.995369158697,2582.998541123156,2908.2308308655065,346.26653102377276,23039.17083191696,10777.090798214642,8696.718223569427,2000.0759826688295,1263.6123594806184,1663.4822695263658,1950.5494417419743,1620.1745705079347,1107.151048592571,12673.360382428575,24844.483183014872,6163.622388818076,1274.069676801946,694.183717878705,137.8230833805462,520.1926446881203,95.3384583017462,164.55277766963673,510.31933423219385,6424.581204476392,16815.486281668345,1986.1462849966629,369.83085987415643,8268.352782869286,779.609523654512,5014.201369618573,7988.488105100928,427.75191681153314,9720.759261130584,1073.6261308792552,12424.30367722371,11092.209625837466,3702.4289927440586,815.169486919239,3767.0117478175616,1123.0086117686078,109.96422384801805,1407.914364412028,3652.5814363362188,1430.8975105365876,90.14060317699794,18.479471068243473,8595.428518589679,1783.9171383243975,3787.1221897817304,431.55050715516836,4509.501867988578,4864.67214032475,2940.4578483496125,1881.7811675647938,7349.466111362616,7722.340790537546,1918.5229024230568,16837.573620846615,3753.139877820676,23026.75628805916,1317.0042464406072,8294.384865146214,7238.836594908848,0.0,43415.82788474359,3479.183810123053,12855.126932542911,966.5957958200055,1019.6549781042019,713.2967170814559,87.24185860431076,252.77423090313243,10775.463556658004,1230.278363874211,948.7986950040364,5735.711378694488
Roma,93215.56573422725,35178.31098476523,39351.331008913294,4640.8372694908785,313740.6497109525,144973.72104527178,115322.72201746282,27332.331279521855,17095.009063738547,22186.304069421054,25324.100343369682,21194.46199938202,14438.788902929302,159600.54785287468,175505.75611278208,50490.343015539795,13115.257326978211,9768.11567092062,1959.607241289236,7592.54850306889,1363.097564239283,2478.5916601319127,7503.680257200585,99398.66620276132,214617.4545708865,25408.207833531986,4692.915881126036,132368.51644986196,11733.499377228463,64908.63835701557,100573.99873925818,5892.679878399983,110202.06330889111,13831.20886698769,155351.02975145666,150643.1664475015,46105.22386591341,10165.982058065181,58543.214407026506,13879.183168366024,1739.6661338738124,19606.07737784814,46092.93099734574,18035.945856428963,1287.713368502498,291.5623814058413,80077.30381950637,8466.035924824677,34479.65540844763,5956.799845342933,53027.915770006584,61459.50084461903,32721.28668898449,24854.112154754403,66944.63550295346,99155.85190825291,23887.854455434423,210595.22622579872,39995.4327174991,230216.99350395988,17760.90146296416,66054.05914853608,94357.68247097748,43415.82788474359,0.0,41079.64198924368,225928.03089855952,13325.3983514709,14172.412351397812,9997.010980130342,1213.0919887602415,3404.935593689236,151793.05396785255,17618.639675414233,13149.887358389013,80091.1293183397
Ravenna,45205.67277265628,17702.715800658138,20718.634185325744,2561.8440017988673,160774.04242461914,80593.91441057685,72770.40708528807,13798.033759091213,9280.610302731751,13655.901067341983,20132.0194038681,12994.552865566524,9665.448798844463,136832.3421972159,18224.79196829551,8210.337755641187,2145.394248302877,1162.0489293569267,422.82329286764724,1305.6940971041226,260.06029416696754,457.97845664920436,1058.6629452470572,12318.360981610334,185328.13406414734,17803.504316587732,3105.8258617019032,16412.909948055843,1665.2611541350298,51230.66060619782,99493.18972046368,822.7365567467126,52282.990238606624,8828.445174825449,97762.56553820794,78335.98440246134,45345.043910626795,12968.313142356086,11061.223360476311,9181.988558660147,318.9760087162622,3954.8501380390835,17157.144587199527,11951.913836243784,259.85369980079,53.469963199199285,20972.34382504153,865.2511342621365,9152.312916448906,1138.7446742368816,157082.7814765607,45102.896715904855,45447.16050172384,16770.924258410127,20847.923554606215,89283.53360499283,34629.79946467616,263826.375403953,32092.00839278922,98998.81280514647,9985.146752501088,12688.411309495887,72113.69186705648,3479.183810123053,41079.64198924368,0.0,15393.228964674861,6241.91494665314,6378.572249795014,4250.247552359663,531.8863394231549,1837.2301598440715,61951.337846081944,6590.68285875482,5957.614779007195,35136.00588412364
Frosinone,35676.87587988901,13459.173361178273,15080.369507154805,1797.9780846896017,118755.58194414628,55311.72624024345,43872.36397329262,10245.979648498762,6434.221808586887,8293.719564137067,9530.175742113568,8401.580982159096,5644.363122959398,63065.71489616035,86855.30604698595,24451.59195980331,7583.914285220603,8537.931119179058,992.863098017953,4335.058600961986,740.019085038249,1277.7855196085516,5105.5871944501605,74004.76868502545,83128.18421281238,10142.063767254162,1614.3589043511595,91956.58018323527,7687.129686459583,24795.31324150471,39056.127087760324,4273.899440791018,36413.97658264192,4781.207982102604,52814.87044746118,57237.46743129669,18150.516262818906,3886.3998444211766,27911.326631245494,5736.897523129565,815.4425592583386,10559.902649643498,14621.573643916237,7362.898512175474,675.0040556127007,137.539966274355,25632.38974544915,2328.5636305695684,14974.863757328414,3341.419188470795,19435.461125605412,24694.111152860347,12245.009154128998,9149.687336639363,27313.951085380933,36338.05951145913,8982.534284453657,76936.33691858003,15294.906888306725,94092.911200833,6614.175960094966,29102.64712142308,34587.12731581495,12855.126932542911,225928.03089855952,15393.228964674861,0.0,5048.931608852835,5281.202482808998,3738.5248787464475,462.41126231953524,1310.7663853380727,57322.27982253368,6558.215541128789,4969.806911582543,29195.27723502786
Novara,182741.14949750114,54802.66330935523,43363.946226707354,3141.1148285742297,553566.9439832007,132517.8528214423,67277.79025738181,39840.238348183484,17915.891947456428,13009.3299433945,9317.721060813688,7482.820730196926,5484.89397806916,38815.12383173217,5110.1950771712445,2140.654987227802,605.05007537158,383.52028943172394,169.8632032557035,490.81253718387853,99.08979230696325,189.1016513211473,373.83825163720877,4364.257423880408,63717.14865786631,6807.218397908051,730.4625650278391,5980.004831974205,602.3358198715116,23696.707657169714,25557.91078381028,274.8744900072447,9679.200668976358,2390.6012564569432,21110.57033312118,225801.1094391067,10268.61493190268,2371.223425706384,4994.154710471732,2439.0863052778836,146.11379717482654,1472.399308405141,4366.2081453110895,3793.6365919499726,101.62156396610143,24.33636153579432,4477.306310712796,230.8547736691793,2053.578615985127,409.99274567285397,7533.875867668065,14285.812874577474,3725.4121565983237,9866.68845887506,4266.101451742444,26704.91358269756,5357.682326820798,43960.532439935974,3920.828354701311,18063.02712092862,12862.619181818152,3096.034962010512,30050.11440243321,966.5957958200055,13325.3983514709,6241.91494665314,5048.931608852835,0.0,18064.91263185103,11457.417162524109,2332.918013314621,2934.6195165549893,154775.67388257588,9796.392804465717,52691.893689730845,45061.160364513096
Alessandria,76934.04799124537,27165.595470181957,26210.60537652248,2254.021974285913,313464.1053702938,92597.22332106289,56867.935247100526,37729.65306357524,14811.09566661767,12817.286574582215,9025.017924455764,6355.211729609368,4693.385971481588,36059.93472280046,5331.530191581259,2215.1265118138836,621.9130569712604,396.01258981597147,170.2889554199309,499.45797277884475,100.21437572941875,191.97866825007242,383.8042789011566,4503.742650143788,58824.90996533352,6131.377860426367,813.8858674122706,6176.8851647613055,618.4845652140481,21802.950945548873,24111.114291178415,282.29409880809624,10425.51103034276,2697.266522263319,23343.19148038075,128516.01108659575,9718.95656981225,2313.453161176673,5088.3323721572915,2311.368793417115,149.58467998925215,1484.0260695400282,4839.948189485457,3514.2201206847826,102.39153947997971,24.89570393048773,4759.456531383709,244.649054622673,2110.480888196962,414.7458386325702,7830.509432863739,13154.343797749181,3837.657318303033,10724.339418714153,4396.249439433065,28290.75672664922,5373.373821272034,46201.12335756649,4025.678707826515,18462.20856629088,13708.842686754391,3204.5951765690083,32350.382477931813,1019.6549781042019,14172.412351397812,6378.572249795014,5281.202482808998,18064.91263185103,0.0,23634.55964409235,1236.1563159103766,1949.0925624652943,167865.26380727036,13424.185158288865,21941.58025317846,84118.48972504502
Asti,51278.396437575226,17426.534597196896,16623.74669731871,1481.525348155125,177132.0032431439,56636.607398038985,34885.06012597282,17921.031876611145,8096.125627131782,7392.912479139251,5628.624603970378,4292.812810992123,3097.778096764213,24112.4081909623,3738.7297408381046,1548.6931000546163,436.8314895927545,280.75043457449226,122.31928203469593,357.3372886543421,71.74794667652023,138.3415880062402,273.3931637833396,3208.491224899871,38478.00262969288,4139.724552669832,535.8631503091809,4409.194077117871,441.3122061922807,13892.833446196848,15892.791999125662,200.3283678593227,7071.620172196002,1762.8945398610276,15505.749069045125,76108.06134223602,6490.70161510815,1514.99594053322,3695.6740752232213,1586.5127486461934,108.81052188005113,1060.4152770603596,3283.040965150086,2404.88543241287,73.43038349486565,18.09835924578948,3275.3950654499863,170.55486631144345,1465.9008209940057,295.7264938301012,5215.65733541592,8912.078193960433,2592.946970936502,6409.177380909164,3041.2443754833043,17842.374260108525,3496.4060643771954,29885.39792461353,2742.3516714507696,12724.900842091512,7380.702724047515,2233.019635988257,19956.702529785824,713.2967170814559,9997.010980130342,4250.247552359663,3738.5248787464475,11457.417162524109,23634.55964409235,0.0,1034.3117372823754,1257.3877922802892,206498.07460990758,13285.46328349082,15534.620893729636,48022.28841732009
Biella,11985.045712087707,3442.8999670693543,2942.554609639881,248.9803972571209,27038.630824767846,8854.43555482247,4893.288547275532,2075.8034597919045,1062.6209583560478,910.8963828899938,722.457874716235,644.6178366271745,453.9125850960664,3307.8666424150224,463.01826535475584,193.4147127658387,55.010430687778566,35.24321434014459,15.932658605334417,45.69913398981717,9.242821421543299,17.770990726913304,34.57732572661287,403.4276677616473,5249.129190335653,587.9108413187726,61.59317018865063,554.0260810290125,55.82547372975045,1875.1021296542453,2134.8296856881475,25.306901139521603,842.6855965958168,200.1440222569349,1796.471564310001,12383.635348702115,874.4692335666072,196.8931914507045,473.5878255899093,216.15354549073484,13.868488493391366,137.0766822267265,379.8919237031347,334.7961751250664,9.504651646965572,2.3085151441643257,396.39387875682445,20.745884693122417,184.1843594629446,38.046782851496076,642.0484407638623,1241.4844874220116,323.00780514041173,744.5640973862205,380.67968170197594,2135.576162105197,442.32096450612073,3619.554933272977,343.3973941281053,1605.2947514795292,850.7615260851059,278.6139886337221,2347.8402071473924,87.24185860431076,1213.0919887602415,531.8863394231549,462.41126231953524,2332.918013314621,1236.1563159103766,1034.3117372823754,0.0,216.94668488563676,20703.565985068286,1018.3269132364065,2701.1495739176944,3564.1744097280193
Cusio,32930.774671751875,17180.495022566454,38490.5299442854,3555.3984558007896,96312.47480857196,89372.17150300511,31601.03689552554,5521.244167932249,4350.727925435929,3868.5413839964654,3196.474540853258,3206.5292467095096,2492.7187174368414,13725.54855813256,1351.4138694499736,575.307883373394,162.86812327469,100.99736112213282,45.33133015034866,129.55617762918504,26.324972288975868,49.38949134162052,98.36050140264253,1140.5657800643341,23810.305874988364,2523.740314408547,189.47514389606684,1555.6362992241534,157.9730205224346,9173.828079740086,8961.8882516065,72.77393141747838,2561.816889823082,612.354021445981,5495.19110787985,60148.31496828166,3494.5796682664436,779.6003454470691,1279.7387302776044,781.700890152795,37.13373899906523,394.3359130170337,1109.3952895999112,1278.5787474674817,27.03588354045759,6.197229858017869,1185.8486825630716,60.30174220898517,563.3335835317718,109.73650075798439,2154.843248092205,4998.802593811451,1061.854678054299,2710.1695474438593,1173.202549932061,7704.127479143166,1677.2737822319443,12688.691529177788,1110.3902002063642,5059.0031322569375,3028.8811666212664,836.2466917523204,8463.75433525748,252.77423090313243,3404.935593689236,1837.2301598440715,1310.7663853380727,2934.6195165549893,1949.0925624652943,1257.3877922802892,216.94668488563676,0.0,18743.81286277478,1530.2748903967124,2389.783339015412,7505.0695436834585
Torino,788107.982379012,258100.04385451679,243719.697720865,22466.41390923927,2321898.1219563754,798374.9747830997,487472.9381382652,207327.00194164395,103248.45539730252,96740.14620013113,78376.06968715398,65955.61474293865,46372.97803805552,360660.27471795294,56837.14712737189,23539.895000457243,6686.276205136798,4331.586128110451,1934.3147089081303,5596.25089309949,1126.9691422487228,2185.625999425938,4247.97235687933,49766.246153659755,563842.2786410457,62927.985564259325,7537.497060457175,68510.14449418512,6869.149589252451,198767.3564516953,233646.5916262123,3099.9699498274417,103083.17297561691,24558.766107265095,220178.40260080277,1041686.3164385748,96584.87127995277,21981.311346871596,58825.697917745856,24273.55427818453,1731.766281929375,16640.693681385783,47385.54310732906,36871.91416256385,1157.071745596028,287.92670132246377,48586.76332428655,2563.7144867049465,22187.181051239728,4624.033653022717,75642.60333739656,135366.4767386739,38192.56662595843,84599.7325900819,45807.52503624411,246174.34315037465,50129.57878735063,421515.50967824686,40743.78559119959,191468.5347345372,91515.85304441277,33826.08547557092,269855.7425903783,10775.463556658004,151793.05396785255,61951.337846081944,57322.27982253368,154775.67388257588,167865.26380727036,206498.07460990758,20703.565985068286,18743.81286277478,0.0,220581.4717367704,200039.45796264333,510433.56608444016
Cuneo,55269.98561012498,19228.213106915322,19278.910062412935,1893.7743624180596,179704.28168509298,66431.637323022,43963.3600718474,16912.583134820678,8763.832559884202,9068.995278460827,7665.599147932176,6140.259788965774,4317.037728289063,35713.75142686873,6431.012329525335,2634.608591143111,746.1335630579377,489.3814246051698,213.61807002638417,626.7234948179388,125.40776495229025,245.38114634718806,478.79546487912194,5641.50526486579,54995.754932166914,6112.853925464149,849.4731235301518,7786.966304828555,775.3985085865886,19090.07103272986,23226.484336169106,348.4824557243591,11648.63139752889,2772.786601471406,24896.843455991253,81272.95787230071,9692.88343861685,2229.641419255997,6669.285219715478,2473.023154113465,197.6962491278104,1842.2998781474973,5493.350794827482,3680.512592269821,128.37091291299717,32.8244225806331,5502.626475287292,293.10831169218704,2453.0929053450004,513.220131664508,8155.011830267696,13391.589057140067,4136.589962221614,8559.95288787237,5061.036292769449,25675.909375010822,5163.424533353285,44688.416403448646,4430.016181493786,20929.259301004542,8466.518812763868,3776.182291127389,27897.256054832345,1230.278363874211,17618.639675414233,6590.68285875482,6558.215541128789,9796.392804465717,13424.185158288865,13285.46328349082,1018.3269132364065,1530.2748903967124,220581.4717367704,0.0,11224.353391682936,61747.891866921826
Vercelli,126179.59891308466,39240.19092979482,33609.573768080845,2663.900296082601,391421.1778557532,106720.26928045927,58337.3075667733,33616.93919413703,14729.433819517468,11614.105629579297,8519.799428061648,6812.735725033169,4946.028986396421,36112.598388074824,5007.516933507283,2090.8122450590054,591.1293247363399,376.5759639609795,166.56117987353042,482.1283002206513,97.22398195343523,186.23265281292527,367.3039438251611,4293.4229938717845,58576.63356143387,6305.16940145601,710.5016104161665,5889.169922776461,592.2566687734176,21508.48434769353,23731.248124430444,269.65933804690013,9435.530642904449,2326.966586411274,20558.431335605066,163385.5142045439,9599.974097823822,2217.441254352857,4939.31542551969,2309.7495748707292,144.7616299803111,1442.2788850682261,4287.779275337559,3565.047430638743,99.69381985679297,24.100608468547755,4374.556010968378,226.54605752122717,1996.8752105182427,401.5822781294348,7223.210867121589,13338.660566649098,3583.7348902108943,9207.664688691491,4144.205898018017,25207.859545667103,5037.484008653048,41797.880326693674,3781.07573555596,17483.326371923915,11539.080518145607,3019.974774767063,28273.00916587429,948.7986950040364,13149.887358389013,5957.614779007195,4969.806911582543,52691.893689730845,21941.58025317846,15534.620893729636,2701.1495739176944,2389.783339015412,200039.45796264333,11224.353391682936,0.0,47900.19264530124
Genova,247780.80015229364,91677.88945004159,95575.75782259346,9120.659319719714,995409.3232413519,356947.93285669223,251186.25929525052,111641.19003953857,55262.26449577251,61191.73932296295,45939.26917101313,29067.922059828994,21605.636188107976,179027.48971100352,29558.3158329587,12184.723793029274,3385.8624509828346,2154.9661333148624,889.4696406030654,2658.0968021681474,529.5421336573855,1013.980239653896,2068.650880634605,24412.621148295697,289987.95127753186,29527.880993078757,5034.07828092685,33471.338819940625,3330.2694491187976,106361.68175426396,121568.41181685892,1525.8449876060624,61095.93797355525,17007.246541623856,142621.24974691492,433864.47995291016,49166.95207161195,12082.207617290305,26820.023135364198,11649.869963844387,791.5407378563061,7823.171271823344,29485.144776121062,17334.92189870902,538.2732939163084,131.6958581139556,27261.08420430505,1386.624253564405,11556.416444818078,2198.0610022951955,44038.02480811373,64648.35917189469,21290.716283389083,60682.54880341698,24195.03869368038,161582.73288464328,28932.967763808505,263321.7864637597,22193.985552099435,100808.37835749227,62869.01145188803,17664.523204671394,186291.08557809246,5735.711378694488,80091.1293183397,35136.00588412364,29195.27723502786,45061.160364513096,84118.48972504502,48022.28841732009,3564.1744097280193,7505.0695436834585,510433.56608444016,61747.891866921826,47900.19264530124,0.0
