Province,La Spezia,Varese,Como,Lecco,Sondrio,Milano,Bergamo,Brescia,Pavia,Lodi,Cremona,Mantova,Bolzano,Trento,Treviso,Gorizia,L'Aquila,Teramo,Pescara,Chieti,Isernia,Lecce,Potenza,Matera,Sassari,Nuoro,Cagliari,Oristano,Cosenza,Massa,Benevento,Caserta,Lucca,Vicenza,Belluno,Crotone,Salerno,Prato,Napoli,Avellino,Verona,Reggio di Calabria,Padova,Campobasso,Vibo Valentia,Arezzo,Catanzaro,Pistoia,Firenze,Monza,Livorno,Venezia,Rovigo,Pisa,Catania,Trieste,Foggia,Caltanissetta,Bari,Siena,Udine,Taranto,Siracusa,Enna,Trapani,Agrigento,Grosseto,Brindisi,Ragusa,Perugia,Terni,Fermo,Messina,Palermo,Barletta,Forlì,Pordenone,Rimini,Parma,Macerata,Modena,Latina,Ferrara,Bologna,Pesaro,Ancona,Piacenza,Ascoli Piceno,Reggio nell'Emilia,Rieti,Roma,Ravenna,Frosinone,Novara,Alessandria,Viterbo,Asti,Biella,Cusio,Torino,Cuneo,Vercelli,Savona,Genova,Imperia
Latina,31731.046377928735,96074.73956093179,62155.89146450385,125579.24978833762,17261.694739621442,245959.3489507722,236363.83048240643,439101.920488179,42054.87665749957,20316.86827439568,72349.67412087094,66885.21226318678,42546.25699340182,38942.16764746187,170051.6057092111,21121.16964176793,46445.12835450424,99996.83832968012,39594.97553399961,147707.90967531054,20496.909269772223,37423.69894111568,42192.78393270793,7146.29460447254,12639.651143388503,7937.744393132063,14675.102244510636,3661.2877502438246,15016.663262733744,16419.084766113385,35868.00150479097,110195.61231814155,36279.8188367897,254317.3074228068,21841.949706485124,5499.477047250036,141165.78956902996,14282.944834976277,306394.2802996025,67555.65479501414,111614.14574182162,7831.575851748113,183166.08064345457,23167.63887567194,9442.821680864277,91144.28775330467,9596.865207015231,23236.089392277576,145151.6635433889,113650.09114693341,51120.46702528615,82047.60894889633,35865.33659672637,29538.459485598574,19482.38761216825,14099.122021934847,21909.99599101672,9481.849077171551,73525.91024466336,31869.326379965456,91010.31175075434,149855.1371700307,11377.32572223004,2298.9672452737377,9653.802714438772,6889.153345544466,12900.756364898216,17149.776103042062,8100.271751737446,166633.3157352636,132945.66496644012,39511.781784550476,15846.385639173122,19212.80823759055,18877.08898953296,77166.72882046504,73829.04281717176,41897.88157958322,59582.282218955705,66499.49969082685,127174.249024142,0.0,37500.84699381512,192525.3780829307,106272.6530798935,129908.19696684662,49651.668993784566,52078.357622480624,120630.64535373285,20059.533431780343,557101.0373298776,61691.68567838193,341504.5986000231,42520.79199009615,41076.21692122544,28194.575156058585,23113.842428096974,6092.896247368485,22542.606449277777,246057.849413171,55095.972261643066,18424.986012985428,10298.429388514774,48101.199272457605,5222.925641579673
Ferrara,61329.509015036885,188108.63909024352,128931.23037136528,279041.8118463707,40470.948381771006,531614.1205287717,577341.2706723792,1338341.6138161675,89402.12458351067,48438.829413419044,214169.97000743457,327986.91178582434,107400.4446390862,119009.56433071429,625501.7765650001,43489.20246685148,13016.699700047517,41202.06286772807,14962.822674666337,50507.8590617419,4464.435799197355,19296.66528353124,15587.561612687292,3068.1687921064204,7447.101839347186,3973.3159683789513,7459.584926721293,2013.716294122349,6336.316978127722,33259.48866262044,9787.853033854624,24346.113335865164,69138.40610580053,1226582.651751341,61438.23676473563,2562.528027607748,39177.86741527637,31451.698801396946,67656.61048285944,18589.624576595674,514944.8583695419,3453.7950643522345,1004452.8383691362,6340.209101823003,4103.678094288838,115465.4977459185,4291.268816305174,52867.48363842709,282060.51738296053,250463.67843378795,74563.17154945708,341140.1628200252,410233.653245938,49572.43896939609,8840.61646214297,28369.349919661392,8047.087895254026,4183.213772665341,33905.35766979913,37287.67535314408,205182.29167680803,70009.71982009086,5400.875141263975,1010.396305945146,3998.9474283314594,3085.0957788166916,9314.458201197123,8753.667838838848,3828.251976106727,126571.00271689345,50506.59493731125,25770.69531441555,6895.671878775938,7752.371267829518,8034.400699765887,261600.04433391508,203144.32079376176,86862.15688973335,203491.64776607335,50489.45384638882,688491.1484963932,37500.84699381512,0.0,1294028.4337781668,162246.56158575029,127736.55622507943,125883.53458544542,25806.34323713228,500569.55141108687,5945.43578931232,80259.37361167037,256989.09488164308,30743.84075203232,79814.49062300172,73403.02081074748,10603.788385378451,37880.917699642014,10291.77251216913,51675.99469244375,377220.85991680203,75304.95663388143,32949.252195606816,15813.266062935008,83157.72404154357,6757.1865615533325
Bologna,372433.89483753924,887056.1557503615,602687.9630263489,1280868.5102129083,176965.59299450234,2554014.457431748,2639346.204938093,5876396.386663033,444700.0063979284,234741.15308565795,1049133.3125802716,1353515.2768544834,425913.69097599544,458041.32220928406,2094744.9687708705,171050.15558445378,66243.07182840182,206417.84739651103,73885.87090509922,250227.04250479367,22225.331236386006,92518.89340708702,76033.80080086137,14847.194085161733,38638.04071993974,20539.13315537897,37921.15690082045,10316.693588363316,30887.067361034755,214668.51358740273,48299.35595159872,121054.57910120899,471820.79884417,3910828.230519108,227508.21069211952,12423.11964010133,193569.34048994453,240142.3109963502,336817.29782860493,91767.93810056393,1873992.425554772,16902.25823623202,2894062.372983249,31290.160597875725,20032.456037622975,689864.3375313815,20878.98032464559,406422.1368129791,2022138.8059354178,1184636.4165973037,469651.07586094685,1082809.3968352876,782710.207071238,324293.93898597104,43353.371603672866,112105.07417328727,39171.867073076304,20620.141518005705,163153.72443150112,230729.0277420045,791505.8882907813,337443.5376826624,26435.895820390782,4976.297654771228,19915.401272962234,15231.336787505415,53546.88021230675,41951.68527714701,18780.047040485937,690846.8020323473,266734.05197072326,127070.93420802448,33767.105497402576,38457.54561943492,38812.98896488551,1489726.6444481213,745437.8519062264,433613.0237347574,1130895.240376519,250848.09446516694,5187354.714626894,192525.3780829307,1294028.4337781668,0.0,794315.9169471901,617892.6751250603,636994.2430323549,129496.5447869098,3118153.9691351545,30979.350173114435,420090.8622398924,1162409.1503338444,156338.82162606184,388815.72569497343,374710.1905670495,57275.53196299211,192235.57479281953,50001.601811212124,232101.43037565955,1883177.6678628812,386951.7230526871,162316.3361323141,84066.28401758376,449337.3245914965,35822.18302814754
Pesaro,80086.34120630725,235799.71980194087,156467.0921917681,326101.8647286695,46517.51896245137,625692.7920310156,635348.3460894251,1277225.9798370306,105925.85696017505,53649.29641659586,206505.7170677103,220941.9303292314,126450.49457734237,120501.53916716146,640491.5651881602,73744.11630608237,45136.45635274677,156830.59618612545,51829.73416084892,171217.39681943477,13229.151414581089,47639.39303089848,41067.469352093336,7947.995430078868,15230.844095736691,8479.243624990306,15917.32034388983,4198.159128640771,15586.385074086947,43526.699579029526,27285.87812452267,67833.13358053273,99953.28575592198,908871.89667921,72925.56348576983,6209.814399838786,105098.77862909735,48616.774929495616,184291.01224873666,50820.635443745996,371200.9722005809,8186.543133844416,713525.5618031261,18538.854092275837,9890.47617245967,363233.224684694,10391.263926346639,74924.35580362781,507494.9148292805,292078.57067732915,122256.58591565452,336226.73489096004,152200.4347045713,76231.56741569478,20588.742800248077,52489.685440568,22594.840504949512,9678.617502555684,88879.16724705034,87463.74322146935,313862.9002985525,177210.7623011442,12457.034306390622,2346.17365402851,9191.14199548344,7075.73942942677,22256.801546727627,21882.394653644686,8782.634053827884,511442.08005788305,175550.82136298882,121146.02170815632,16384.62038691132,18099.10524977616,21712.946710443874,503727.9780937644,262065.69124231316,604531.5115896157,179908.1600396622,279323.57156096975,448717.2320649556,106272.6530798935,162246.56158575029,794315.9169471901,0.0,877133.3081169737,134104.03835716544,107086.00281425909,391001.74079821364,20268.151169173692,234170.23969737804,415015.47823916236,91223.92512358725,101785.35511392549,95831.58420682901,31945.35369863315,51775.51799347218,13923.625328537546,59616.04838635777,534276.0445139138,112588.41892902486,43097.28754264075,22410.86429320895,111159.7571642477,10395.153548604509
Ancona,72497.90584731544,225082.08108653614,148439.24226873528,307509.4256642141,43908.29246975665,587231.4106103636,591851.5578445242,1162415.856409834,98976.64774960936,49663.587441668205,186141.50773815127,191656.35993247954,119809.01042738829,111126.90828867523,571503.0985537237,72948.37509921062,62540.41254791751,245625.13906729687,78268.549272615,251867.4001940927,17463.763365575633,58131.926078687284,51509.58814053333,9924.996887590312,16207.80610178528,9177.792271716606,17446.96897369789,4537.244048755151,18800.69000968055,38689.89894122518,35047.75278913214,86302.25079286734,87216.63455050948,796450.9586421698,68122.93802774578,7455.400032995463,131683.7865280208,39555.29413293522,231007.26634348548,64463.18925956419,326486.8648649483,9657.756283279437,611684.5235991983,24564.159378436543,11788.782599472228,289507.4476074153,12443.181400347,62184.11419451287,408714.68594105367,274222.30070620944,110686.47542136082,291161.80037971545,123621.0484927541,67688.47485824932,24042.118014757405,52114.545253202254,29573.20036808464,11227.337185735654,112186.79242736574,76696.59009919204,304331.2646920496,218789.75458589106,14494.467837371338,2727.912661384573,10550.798407424658,8164.947444762502,21826.518930507904,26899.86698045887,10178.349827543097,515808.7607837741,213171.09097808177,264578.5707786039,19345.22887724592,20990.339753646145,27874.8895929364,316792.0155588451,244697.51654924583,237251.7730016006,157600.17387129637,695532.472207869,371630.270288259,129908.19696684662,127736.55622507943,617892.6751250603,877133.3081169737,0.0,122433.41070366323,178957.39340787352,333625.70313273947,25725.811951896365,278853.1923822321,264858.7504936576,116100.94781253955,97009.65097423087,90922.24530685673,35561.91209674598,49701.8614947404,13465.641906611661,56191.348672463166,519420.01466912084,110042.1858846032,41226.41474121963,21408.9373977233,104454.1889071733,10120.78562948984
Piacenza,154422.20699044663,685635.5936921277,488922.24979020836,1019084.7206284814,105738.27803372085,2890838.934780157,2363995.1498128166,4297468.224890265,644912.9725598189,419550.4507292437,1634667.8183007697,452136.1663081341,156910.25833699148,173133.26622735496,502413.93908463296,43561.14306559397,15519.478202718861,47082.20954438358,17605.579863593,60124.47651159946,5692.685907033216,26403.81056129529,20903.16790852006,4118.839773401182,12847.463558644155,6555.623345901003,12242.06083495236,3394.602943018455,8892.51663086801,67172.78266953283,12829.299919307934,32118.962524928866,106746.48765750014,1014512.243523122,65606.18319884654,3609.831603568054,52623.95242584661,33899.60594848684,90570.05545937148,24660.748701551034,626095.180733463,5005.759936408741,616640.4443202618,8089.424199222536,5855.628847375928,115906.17387839252,6076.998703483952,62334.950230194714,294919.56847139675,1212924.5742735823,123159.2712957973,227993.78166830758,118462.83140552187,79921.15124797844,13022.344767127699,27003.324551241283,10360.523728651659,6230.423728431917,44831.21395455562,44174.31224724408,207262.78495330067,94913.09975752301,7999.505695141797,1499.1267507385148,6048.829500957213,4635.7265396171315,12677.603406085154,11868.046186950713,5710.171792586536,135609.469213006,59730.17522009521,27269.546900024507,9982.962505165338,11536.152539952614,10481.189198690803,155052.90280461355,193838.7394967355,63618.3121786933,587068.8508974246,51482.140631621056,610764.7401595425,49651.668993784566,125883.53458544542,636994.2430323549,134104.03835716544,122433.41070366323,0.0,28614.965173155815,771749.2468523363,7133.930559335626,104305.83971601298,129522.1865886532,39569.44693497178,334933.9690928739,327335.1686267116,13292.941890344957,139772.37266720875,34600.7484401053,163114.33073955015,1203713.0662319479,215831.885053988,131925.29774962732,51795.20077225094,315842.9884579444,18040.698081163
Ascoli Piceno,17618.36668487762,53651.85113999533,35106.76869509219,71979.9460700243,10117.189365101382,138919.40048847714,137250.27094013436,263254.8791505953,23562.18144739835,11638.805406216745,42726.79593686751,41952.68792288347,26454.329469151453,24351.601264606234,115966.3707212975,14771.18652310111,41100.95503695816,296030.5949617778,43474.55224304966,137661.32067071783,7264.744775309646,17482.174985881906,17132.23545356066,3168.5433542111227,4732.364147566778,2752.9089083520107,5205.717553051473,1337.2256482547368,5908.765446604694,9321.360871437253,12883.472848560066,32493.90323570362,21026.56033424974,167045.11805840282,14359.699983276943,2287.7445729411384,46440.80987155629,9075.405559746196,84679.81822265101,23172.954885424708,70714.22314828674,2980.6846198611333,124358.88794593813,9635.028728827194,3662.875646833649,67498.80566970428,3849.838307369978,14396.486306604877,94066.25901928144,64585.10732967778,27890.92266270453,57457.91409849198,24761.426921346065,16657.64547189419,7356.345515434997,10212.677160416924,10333.745629713683,3448.2481414351787,35342.16372444483,19544.680240173668,62390.23091296083,67871.30579852758,4391.670493773949,838.9073499382753,3269.43667994655,2497.791966348777,6324.642473075617,8130.683879917778,3084.268771655447,147998.29931524955,94868.85011604059,104992.0333089343,5988.145160132917,6550.956714171882,9107.248593853721,59191.78826134059,50149.70784348127,37002.59801694267,35836.69273197451,131247.8701025311,81074.06115756126,52078.357622480624,25806.34323713228,129496.5447869098,107086.00281425909,178957.39340787352,28614.965173155815,0.0,74518.29498834303,13025.65410684791,112464.84417437558,47716.724031668855,50476.63381781772,23372.72215814248,22183.94122289685,12948.430784554343,12259.981704011794,3285.14259280409,13056.234819290241,128988.81128136364,27908.55386606142,10009.994770106396,5357.498465871683,25728.246272826178,2598.630278145541
Reggio nell'Emilia,366912.8404485377,815692.5413312643,562859.5146985336,1203270.3085136055,156577.25782899652,2545661.0556792333,2594991.1475325194,6094915.412810867,461245.4036670292,252276.82676264676,1366941.5440009213,1545020.5469343406,320792.16963655,360429.8222378891,1314199.5186531257,106380.61890554935,39417.86078261058,120794.40682206277,44154.70646267763,150249.5514829477,13795.734620113668,60200.514246246574,48710.619039196434,9543.082326412852,27420.426238074786,14290.23195523759,26381.60142664495,7255.502172855006,20220.824032056906,197160.05280157735,30482.853824291193,76450.76362990422,343467.87178181583,2735495.644709076,154136.90573023332,8161.837681904876,123576.2990309079,122173.20694410623,214154.8381521391,58249.67820014987,1639889.1556166206,11217.274506213622,1776090.0077901292,19486.886926640895,13209.872292855276,349610.936852862,13734.425650951469,230751.33972742682,1003763.3669024614,1164901.1539823704,339754.4317366958,632466.5135312086,400913.34686720883,236584.98628684614,28967.498118882537,67638.30280586242,24624.85052694091,13826.856827792102,104327.10520963502,129946.15821202856,501543.74930976913,218208.6168338232,17717.60297036246,3331.8504001160873,13412.120883472335,10250.001313441144,33335.25682429136,27184.738449166987,12618.470966808298,377412.87576518604,156048.28832373052,71820.64585971687,22393.90970817949,25732.79279485434,24623.74400225677,535501.6728844465,476686.94736802747,195833.88668040416,2618604.14365839,138445.05143705526,5597993.85645516,120630.64535373285,500569.55141108687,3118153.9691351545,391001.74079821364,333625.70313273947,771749.2468523363,74518.29498834303,0.0,18349.15346550358,259314.2850907779,437736.74343787524,96828.7411115655,366168.9133603929,361473.8230025118,34385.297465548916,176855.25357344435,44683.96926668236,213293.92705661905,1660977.939149979,332795.7504601097,151263.61335701152,76761.3115872912,437957.7737392598,30433.50016378413
Rieti,4641.6014231819945,13255.697215535256,8637.514057506567,17585.447871763492,2429.5659449109603,34456.774185202165,33471.833123773,63530.67261192161,5905.911103501821,2883.7447469291233,10521.18749463241,10032.516354885043,6089.213391515989,5651.236522064295,25665.353440233135,3125.3929979990658,13033.078861229818,23282.252582729463,6480.798571888232,23161.30306564881,1848.5252478225195,4061.778620520832,4114.689706322739,740.1909058563041,1374.9598108369166,813.0676161868744,1481.862107408762,383.3302503011722,1468.969127822606,2458.933743436012,3195.7071736334337,8607.355774366308,5621.601071898875,38229.929777844,3206.168668870805,559.6349760582243,11941.589381407506,2359.8048029433403,22917.372963273196,5852.884274607639,16627.564411996915,761.9637247006006,27985.960167997,2271.3275379607035,922.8894645835209,17854.417519811832,955.5433266464177,3751.3816321411223,24655.83166363693,15935.230514121016,7749.074602164184,12600.132842827685,5609.034623354733,4532.337003129933,1901.5367671429042,2117.9258983134087,2311.305918470958,908.8805687066761,7978.145927303489,5652.403393832021,13424.272770212066,15837.96210583363,1129.4054890309087,220.37958184156034,894.2019827477072,662.3298990362307,2101.415148168641,1871.1295174549214,799.9004237647661,42065.70819608304,77812.8043359378,8483.816865940635,1533.626265140067,1767.9931103825404,2035.9105989557186,13400.303186230549,10971.370644278324,7683.882915834611,8878.309536565439,14746.117093185509,19733.24389475442,20059.533431780343,5945.43578931232,30979.350173114435,20268.151169173692,25725.811951896365,7133.930559335626,13025.65410684791,18349.15346550358,0.0,59295.30149849853,10495.319525988763,17885.009731991646,5853.333401612189,5662.0499326495765,6622.900221540304,3141.3941102869126,825.1466417994799,3165.710941612666,32960.30189172348,7293.612538628143,2522.6647214098784,1405.1442510820862,6701.167507307978,693.6678925908818
Roma,68916.8979757233,196718.91257940538,127538.5592598955,257979.91911808265,35303.39175888741,508721.95365509967,488167.8324215026,913366.0305319662,87502.20624175807,42297.451702499435,152136.5141426523,141217.60946383432,86362.19975138013,79904.14192602393,350422.31865994056,42417.218376767676,99818.33866955986,206775.56210722326,72329.26910253463,263576.69474620174,28200.945801076345,62613.104802068345,65112.20074667301,11473.726105828704,24663.041476674654,15072.617779856362,26745.62949680276,6887.371182256218,23989.121916102653,36066.779467757406,50944.95598336754,144380.122125752,81345.96990348655,529006.5208454923,44468.35696165616,9000.297947200943,199226.97834153316,32465.16538941294,397770.39108398126,95504.15634366339,233362.6150786303,12731.28393761948,381999.90330134734,33923.64947598293,15236.805319767604,219450.78615941136,15566.914667545863,52396.253019330186,334244.023971245,234634.3725464199,115642.126881473,170114.14917009685,75838.80152049735,66488.68649140868,32039.5371394607,28378.76542369838,34336.1664341507,15589.178540560019,120453.20623671192,77333.82347395888,183452.26551694193,245301.36257352107,18912.45957876812,3769.7732080849273,15891.5015478302,11410.606534938033,33014.76841282354,28644.496234468876,13491.032360711477,424885.6176785175,400367.12834742625,83742.66946820657,25676.33907760587,31089.150294056835,30467.8631395335,170841.16631434005,150278.9861269147,92703.91385243372,127133.88974706692,145626.22251288668,274707.0384878499,557101.0373298776,80259.37361167037,420090.8622398924,234170.23969737804,278853.1923822321,104305.83971601298,112464.84417437558,259314.2850907779,59295.30149849853,0.0,134352.8420795076,340788.4327411682,87486.38616426571,85323.00597063813,97803.59788455922,47733.610562153306,12439.470039575726,46232.702175418286,503395.1577563538,113243.580486435,37906.12621151707,21558.077009779845,101449.40832382286,10874.567415760202
Ravenna,73572.97781701045,210715.6096014174,141759.61224016975,300008.5934465711,43044.6191031367,575800.0740067338,599415.8445596574,1273007.2345017118,97567.60109370547,50718.628503750566,206830.6794737333,247963.79053224408,116952.29154898824,118142.63315928586,663578.3964321883,60138.014576802976,22894.314732986353,74267.363879148,26133.07223842643,87646.62005945346,7410.088443911347,29840.163935614608,24732.176475061533,4835.013407274107,10766.160344921358,5846.833729186957,10936.613556496728,2927.4741654787954,9790.401745839616,40674.5272634578,15875.619465847172,39520.81310670846,91983.0654538128,1008982.0391357029,68822.21416856356,3934.7544576328078,62660.016148768766,47456.7560646239,108938.00911542308,29938.026310313024,406822.38054267474,5260.005101931482,834674.1937193522,10461.563846536996,6290.303112961238,229960.86312212842,6588.613342003999,73870.39339485994,464588.22819166986,269494.31000546005,103515.54273059143,369544.0597574493,213683.85381970592,67339.90132417521,13370.847260179145,41467.937439332825,13071.338169347253,6313.372844272568,53666.56272315378,63580.84056250956,268514.4775378144,109334.13098935739,8134.983135792365,1527.0023890331001,6026.923921121142,4640.30268763235,15069.528276102683,13603.298657183721,5754.810674946145,245785.1579616761,90378.80190144805,49097.665269052086,10512.695309321987,11752.18018608448,12864.75275097909,1117796.2522054866,243590.17048161454,284394.0772453035,189481.22119203868,100168.85404818809,546347.4287094106,61691.68567838193,256989.09488164308,1162409.1503338444,415015.47823916236,264858.7504936576,129522.1865886532,47716.724031668855,437736.74343787524,10495.319525988763,134352.8420795076,0.0,51285.02291101115,90515.76363875727,84818.76474037344,18245.923494274175,44824.395244958905,12046.838179711121,55099.802072892504,453788.95474335575,93565.9279432642,37932.01261583952,19227.57275173695,98302.27951556379,8569.585777327353
Frosinone,24860.22409277253,76698.18901673345,49707.91267185338,100711.50259470762,13933.014930763235,196157.23773729938,189730.74052219553,353966.06158425123,33414.61280231144,16217.410615564135,57934.66013505999,54137.27053018545,34874.09397881999,31819.55396746362,141055.9210316992,17803.989900129818,50321.77416490643,102009.03648837109,42606.05200261466,164360.52827252942,25109.9670996315,32316.63925611926,37871.31530661757,6345.430237272064,9192.126034424484,5672.451952620944,10736.530201441157,2673.466026181246,12598.183984501338,12888.955348312424,35311.25766021855,109503.29067275359,28473.132617306208,208730.01134946488,18081.897522992644,4617.2503580111115,127788.84243317026,11376.680463018996,281495.32031702,63738.16301312746,90811.11333659569,6344.388642384689,151114.91365772256,25064.245451484316,7778.463725563828,73867.96597648268,7993.437499152844,18450.93350008677,115756.75677480399,90816.17878797205,39561.88612730982,68221.28594105887,29534.540549511672,23037.63139132813,15560.758582017628,11949.433037226536,21168.75617015807,7443.742013434149,66088.8482814523,24990.20911105243,76291.04919758208,130986.86716595554,9095.893544778646,1811.5622623201227,7323.376977891745,5369.698935928499,9623.808360428206,14933.673198131271,6426.593579206085,138545.46133836155,112177.82952515104,37049.929044283606,12832.44302705772,14809.911406805646,17410.072014589587,63785.716134593145,61509.64819557318,35340.07182919127,47677.11318657043,60526.9718837099,102554.27892975585,341504.5986000231,30743.84075203232,156338.82162606184,91223.92512358725,116100.94781253955,39569.44693497178,50476.63381781772,96828.7411115655,17885.009731991646,340788.4327411682,51285.02291101115,0.0,33767.61450822218,32388.870508901895,21030.65801708184,18184.233871662887,4830.33402151262,18130.354181077266,193651.65214432115,42940.54194319333,14593.770224189038,8031.998124310751,37671.969118083274,4036.9809810902993
Novara,93160.5252558497,1709937.3279521184,880956.27429226,1260495.9027657579,105947.3431095008,3979843.5682556056,1978519.9238618151,2362587.2433441454,565523.1928368608,196548.37953854186,395539.257609715,230383.14369655566,135192.56405426617,134583.8436905927,377871.8348430612,36106.81542982958,12886.726672190818,38870.82258024628,14794.99235614299,50653.4180189501,4909.388374712645,24064.76799534476,18662.79185575735,3698.218954080691,12114.804565964096,6092.616075504191,11599.133789501604,3225.5852741382814,8115.043536700006,40660.99307205679,11253.737317066021,28107.57464429619,69143.88121708405,696367.483720257,52824.19649254565,3313.2903777785,46610.522561315,22405.72386182104,79677.45451717857,21737.999470998682,377748.6841956456,4627.870873582847,430416.6375119795,7016.335062580931,5381.8550216119265,85462.0043478519,5577.9738734234825,40154.42392251648,201388.95420680888,1559388.88724577,86640.59610976165,167991.89762506922,78433.3499426855,53766.6155346587,12118.749995123535,22112.75855248083,9096.402837689944,5805.434298365578,40108.77725022324,32480.72826689939,171090.55986529306,85832.704309669,7477.307454290769,1395.1649225103508,5627.4622938290495,4333.084585176393,9958.543285047748,10771.101082787005,5346.955865665231,105333.26858014896,48406.46080302496,22114.716822386952,9219.552631398861,10683.8623393461,9298.0382030844,107619.9027852948,154881.78674032833,46798.09661274513,223779.686859077,41147.28146818344,328041.4923890122,42520.79199009615,79814.49062300172,388815.72569497343,101785.35511392549,97009.65097423087,334933.9690928739,23372.72215814248,366168.9133603929,5853.333401612189,87486.38616426571,90515.76363875727,33767.61450822218,0.0,482219.08921905386,10786.387213641336,242564.36972402912,106070.2971577458,176676.31923795605,2275862.415604541,279185.9601139816,673468.5875334683,52239.05782843318,253077.559227627,18801.52422917388
Alessandria,111433.98098740287,660122.4696316257,400436.8242044517,698637.324573512,69715.04208413693,2066549.259100695,1267728.0289882205,1831241.7764192726,491103.91408819176,148997.95620957672,357349.23054474546,204621.4506675751,105288.17048277141,105602.22101623696,321907.11340635346,30986.340960406418,12328.751584195998,36883.97171440783,13944.89317465237,47821.413295191735,4648.47103867469,22122.333845532256,17414.940939324257,3429.6975129741986,12161.839843391157,6046.9112570727975,11290.848048101938,3178.050989543659,7554.5847662293445,45943.72850298722,10594.609161972588,26597.980960520577,74627.56695484533,589529.4609335765,43629.8166348378,3069.0403520799923,43909.26593992782,22892.151618319196,75468.46812050979,20467.831837815498,318707.52539259935,4317.782945773419,372342.8969445325,6607.539598344969,5012.8626534443,84409.82961105321,5181.90963019719,41544.37305186067,204201.0654128199,813856.229324245,94896.81992811899,145800.22697779103,70169.93751561556,58604.71870272204,11322.267134113472,19215.296608562876,8487.934740042187,5449.952221213879,37069.560652701555,33015.974957184175,145332.041380412,79303.63336229195,6971.437042470164,1308.7491170798241,5337.009555076208,4073.5559238096876,10190.142768852058,9905.349786747583,4995.079181871633,102675.82698089782,47040.30232798367,20840.760561838248,8607.1839281911,10092.87587758818,8625.003541561897,102571.39056530387,130775.58525531493,44206.09425843982,223039.55401330214,38882.51831819011,318672.2578082915,41076.21692122544,73403.02081074748,374710.1905670495,95831.58420682901,90922.24530685673,327335.1686267116,22183.94122289685,361473.8230025118,5662.0499326495765,85323.00597063813,84818.76474037344,32388.870508901895,482219.08921905386,0.0,10637.209963585186,458827.97353317775,51538.26476982973,107602.18659158162,2263425.6262338744,350814.3974698254,257160.06723576778,86721.07716398324,433216.3351898173,24380.849846322137
Viterbo,9197.385001614019,24129.36172185298,15702.326190515856,31846.236455588485,4337.461435960472,63318.52930792157,60760.72213377749,115055.29864027172,10973.873986046707,5318.83838317575,19451.33889342602,18224.752083132218,10526.232135263053,9888.447747704837,43687.08505797637,5096.064614187687,9144.65624303951,21807.81579825608,6991.75542162589,24656.859809867423,2269.51833021797,6121.086493505536,5930.740915519287,1080.2746915295013,2668.26384119288,1560.4915215340825,2712.5722387244828,719.5977474706592,2248.162765318233,4914.543089664108,4332.998919090439,11667.541018339207,11504.042374497276,66848.99037044572,5447.610439390499,861.5619856972596,16985.855416384078,4748.280819936632,32134.191350999943,8131.744465270557,29688.722774663114,1206.6804854904467,48477.50337915857,2896.5089156486033,1437.9984507057343,36256.558627933606,1477.5288614884357,7536.891464973198,50185.93460801769,29144.26583044224,16456.3841360164,21399.300497757715,9830.603456845698,9431.575988903662,3060.1622977989655,3417.8444975292614,3138.6574232733706,1482.8647274715327,11529.890359017843,12929.786139889395,22160.21242891212,23503.322195753415,1824.2336753986667,358.08270516209825,1497.7986427345465,1090.41125610196,5853.503333137331,2795.455162762293,1301.4244554952177,76951.71556617533,68455.2806730339,10014.583348131417,2426.546278850849,2903.21584121557,2871.388130675415,23875.178899871895,18405.827366328835,12857.853858035225,16636.124853822006,18579.777198837382,36768.55987269901,28194.575156058585,10603.788385378451,57275.53196299211,31945.35369863315,35561.91209674598,13292.941890344957,12948.430784554343,34385.297465548916,6622.900221540304,97803.59788455922,18245.923494274175,21030.65801708184,10786.387213641336,10637.209963585186,0.0,5892.7804137874455,1515.3167918137492,5698.052279218867,61304.21357865061,13813.33981700573,4667.835836913447,2703.4606446387984,12902.08756981857,1344.8895852111075
